CustomerID,Actual Churn,Churn Probability,Predicted Churn,Risk Level
1394-SUIUH,0,10.88,0,Low Risk
3521-MNKLV,0,22.7,0,Low Risk
2533-TIBIX,0,20.28,0,Low Risk
5092-STPKP,0,9.73,0,Low Risk
0114-PEGZZ,0,43.78,0,Medium Risk
3359-DSRKA,0,0.07,0,Low Risk
8639-NHQEI,0,1.91,0,Low Risk
7161-DFHUF,0,0.56,0,Low Risk
3720-DBRWL,0,0.8,0,Low Risk
8565-WUXZU,0,1.77,0,Low Risk
4994-OBRSZ,0,0.29,0,Low Risk
0562-FGDCR,0,0.33,0,Low Risk
2436-QBZFP,0,4.87,0,Low Risk
3420-YJLQT,0,65.32,1,High Risk
6040-CGACY,0,14.21,0,Low Risk
6582-PLFUU,0,0.06,0,Low Risk
8242-PDSGJ,0,0.96,0,Low Risk
0264-CNITK,0,0.04,0,Low Risk
0089-IIQKO,0,9.79,0,Low Risk
7839-NUIAA,0,0.82,0,Low Risk
6075-QMNRR,0,5.3,0,Low Risk
5966-EMAZU,0,33.53,0,Medium Risk
0440-EKDCF,0,0.63,0,Low Risk
4774-HHGGS,0,1.54,0,Low Risk
2055-BFOCC,0,4.51,0,Low Risk
8180-AKMJV,0,24.98,0,Low Risk
4298-OYIFC,0,45.77,0,Medium Risk
5566-SOEZD,0,1.44,0,Low Risk
9842-EFSYY,0,12.45,0,Low Risk
2272-WUSPA,0,8.78,0,Low Risk
4584-LBNMK,0,1.56,0,Low Risk
3898-GUYTS,0,29.39,0,Low Risk
0930-EHUZA,0,2.43,0,Low Risk
9975-SKRNR,0,23.39,0,Low Risk
3703-KBKZP,0,37.32,0,Medium Risk
4973-MGTON,0,1.31,0,Low Risk
3682-YEUWS,0,2.76,0,Low Risk
1223-UNPKS,0,1.2,0,Low Risk
3446-QDSZF,0,44.28,0,Medium Risk
5117-IFGPS,0,59.39,1,Medium Risk
7379-FNIUJ,0,38.19,0,Medium Risk
1627-AFWVJ,0,4.56,0,Low Risk
4486-EFAEB,0,30.71,0,Medium Risk
0060-FUALY,0,33.15,0,Medium Risk
6954-OOYZZ,0,34.15,0,Medium Risk
7088-FBAWU,0,11.69,0,Low Risk
8313-AFGBW,0,5.69,0,Low Risk
3097-IDVPU,0,6.38,0,Low Risk
2197-OMWGI,0,1.17,0,Low Risk
2303-PJYHN,0,23.03,0,Low Risk
9795-VOWON,0,45.01,0,Medium Risk
1237-WIYYZ,0,16.26,0,Low Risk
1987-AUELQ,0,0.33,0,Low Risk
7852-LECYP,0,39.02,0,Medium Risk
4822-LPTYJ,0,7.81,0,Low Risk
8165-CBKXO,0,0.68,0,Low Risk
6527-PZFPV,0,1.91,0,Low Risk
9593-CVZKR,0,0.25,0,Low Risk
8595-SIZNC,0,4.97,0,Low Risk
5236-XMZJY,0,7.95,0,Low Risk
4827-DPADN,0,0.69,0,Low Risk
2694-CIUMO,0,60.86,1,High Risk
5846-ABOBJ,0,0.23,0,Low Risk
1439-LCGVL,0,4.29,0,Low Risk
0909-SDHNU,0,5.81,0,Low Risk
4647-XXZAM,0,12.38,0,Low Risk
7740-KKCXF,0,14.07,0,Low Risk
5360-XGYAZ,0,0.25,0,Low Risk
3557-HTYWR,0,2.09,0,Low Risk
8920-NAVAY,0,17.26,0,Low Risk
1699-TLDLZ,0,0.67,0,Low Risk
5600-PDUJF,0,23.49,0,Low Risk
0567-XRHCU,0,0.33,0,Low Risk
2067-QYTCF,0,39.64,0,Medium Risk
7407-SUJIZ,0,7.77,0,Low Risk
9150-KPBJQ,0,7.87,0,Low Risk
0052-DCKON,0,8.4,0,Low Risk
3654-ARMGP,0,2.1,0,Low Risk
9699-UBQFS,0,37.14,0,Medium Risk
9367-TCUYN,0,15.2,0,Low Risk
1261-FWTTE,0,37.41,0,Medium Risk
3528-HFRIQ,0,7.07,0,Low Risk
0708-SJDIS,0,16.1,0,Low Risk
2073-QBVBI,0,3.52,0,Low Risk
6928-ONTRW,0,0.02,0,Low Risk
3320-VEOYC,0,59.07,1,Medium Risk
5231-FIQPA,0,0.45,0,Low Risk
6617-WLBQC,0,1.11,0,Low Risk
2599-CIPQE,0,0.21,0,Low Risk
8774-GSBUN,0,0.12,0,Low Risk
7326-RIGQZ,0,29.56,0,Low Risk
1401-FTHFQ,0,1.42,0,Low Risk
0254-FNMCI,0,1.38,0,Low Risk
1848-LBZHY,0,18.47,0,Low Risk
8118-TJAFG,0,11.65,0,Low Risk
5429-LWCMV,0,39.18,0,Medium Risk
7298-IZWLY,0,9.69,0,Low Risk
9758-MFWGD,0,0.56,0,Low Risk
3955-JBZZM,0,51.95,1,Medium Risk
4815-TUMEQ,0,18.5,0,Low Risk
9909-IDLEK,0,18.33,0,Low Risk
4092-OFQZS,0,1.34,0,Low Risk
1561-BWHIN,0,0.77,0,Low Risk
9927-DSWDF,0,30.45,0,Medium Risk
9500-LTVBP,0,9.59,0,Low Risk
7252-NTGSS,0,26.19,0,Low Risk
8149-AIQCG,0,16.55,0,Low Risk
1360-JYXKQ,0,15.76,0,Low Risk
0899-WZRSD,0,42.11,0,Medium Risk
3255-GRXMG,0,2.36,0,Low Risk
4828-FAZPK,0,22.17,0,Low Risk
6094-ZIVKX,0,1.4,0,Low Risk
6925-BAYGL,0,1.65,0,Low Risk
3262-EIDHV,0,0.27,0,Low Risk
7354-OIJLX,0,69.88,1,High Risk
1376-HHBDV,0,9.34,0,Low Risk
6133-OZILE,0,41.11,0,Medium Risk
4135-FRWKJ,0,0.43,0,Low Risk
6551-ZCOTS,0,5.54,0,Low Risk
7191-ADRGF,0,6.54,0,Low Risk
5018-LXQQG,0,2.56,0,Low Risk
6892-BOGQE,0,0.22,0,Low Risk
1746-TGTWV,0,37.49,0,Medium Risk
5995-SNNEW,0,70.87,1,High Risk
8050-WYBND,0,6.0,0,Low Risk
2821-WARNZ,0,0.22,0,Low Risk
4879-GZLFH,0,33.99,0,Medium Risk
8314-HTWVE,0,0.71,0,Low Risk
9402-ROUMJ,0,3.9,0,Low Risk
2507-QZPQS,0,20.83,0,Low Risk
7159-NOKYQ,0,12.72,0,Low Risk
5707-ZMDJP,0,0.25,0,Low Risk
8779-YIQQA,0,2.6,0,Low Risk
7136-IHZJA,0,1.21,0,Low Risk
8966-OIQHG,0,3.1,0,Low Risk
7074-STDCN,0,12.29,0,Low Risk
8739-QOTTN,0,14.27,0,Low Risk
1399-OUPJN,0,0.24,0,Low Risk
0277-BKSQP,0,26.05,0,Low Risk
5774-XZTQC,0,3.73,0,Low Risk
2676-SSLTO,0,6.13,0,Low Risk
6266-QHOJZ,0,14.25,0,Low Risk
7269-JISCY,0,1.61,0,Low Risk
0363-SVHYR,0,0.2,0,Low Risk
8547-NSBBO,0,22.22,0,Low Risk
6591-QGOYB,0,25.67,0,Low Risk
9070-BCKQP,0,3.86,0,Low Risk
6421-SZVEM,0,4.83,0,Low Risk
1328-EUZHC,0,1.06,0,Low Risk
8878-RYUKI,0,17.99,0,Low Risk
9633-DENPU,0,27.91,0,Low Risk
7811-JIVPF,0,26.9,0,Low Risk
7113-HIPFI,0,0.12,0,Low Risk
8541-QVFKM,0,91.02,1,High Risk
9258-CNWAC,0,1.44,0,Low Risk
5371-VYLSX,0,32.99,0,Medium Risk
6374-AFWOX,0,1.2,0,Low Risk
5317-FLPJF,0,1.62,0,Low Risk
7621-VPNET,0,12.45,0,Low Risk
6034-YMTOB,0,44.87,0,Medium Risk
4903-CNOZC,0,5.22,0,Low Risk
4353-HYOJD,0,5.97,0,Low Risk
7267-FRMJW,0,0.65,0,Low Risk
4188-FRABG,0,32.42,0,Medium Risk
4128-ETESU,0,43.7,0,Medium Risk
0620-DLSLK,0,57.53,1,Medium Risk
3850-OKINF,0,1.77,0,Low Risk
1156-ZFYDO,0,15.68,0,Low Risk
3295-YVUSR,0,67.49,1,High Risk
8016-NCFVO,0,34.47,0,Medium Risk
4119-ZYPZY,0,16.49,0,Low Risk
5549-ZGHFB,0,0.21,0,Low Risk
7577-SWIFR,0,89.11,1,High Risk
0303-WMMRN,0,30.16,0,Medium Risk
6408-OTUBZ,0,10.07,0,Low Risk
5204-HMGYF,0,0.4,0,Low Risk
1078-TDCRN,0,62.66,1,High Risk
3727-OVPRY,0,0.08,0,Low Risk
3797-FKOGQ,0,18.45,0,Low Risk
7622-NXQZR,0,28.14,0,Low Risk
6196-HBOBZ,0,14.67,0,Low Risk
3970-XGJDU,0,0.13,0,Low Risk
7017-VFULY,0,24.54,0,Low Risk
5562-YJQGT,0,21.19,0,Low Risk
8807-OPMBM,0,0.13,0,Low Risk
5439-WIKXB,0,46.81,0,Medium Risk
8294-UIMBA,0,15.68,0,Low Risk
8109-YUOHE,0,7.92,0,Low Risk
5840-NVDCG,0,1.19,0,Low Risk
8092-NLTGF,0,0.37,0,Low Risk
5928-QLDHB,0,56.51,1,Medium Risk
9840-EFJQB,0,59.07,1,Medium Risk
0696-UKTOX,0,4.68,0,Low Risk
4801-KFYKL,0,3.12,0,Low Risk
3472-OAOOR,0,21.75,0,Low Risk
6135-OZQVA,0,60.16,1,High Risk
2252-JHJGE,0,21.37,0,Low Risk
4188-PCPIG,0,1.08,0,Low Risk
7105-BENQF,0,4.32,0,Low Risk
7721-DVEKZ,0,14.17,0,Low Risk
3566-VVORZ,0,11.58,0,Low Risk
9507-HSMMZ,0,0.59,0,Low Risk
2480-SQIOB,0,6.59,0,Low Risk
7813-TKCVO,0,2.09,0,Low Risk
0128-MKWSG,0,7.36,0,Low Risk
4350-ZTLPI,0,18.24,0,Low Risk
0361-HJRDX,0,1.77,0,Low Risk
5727-MYATE,0,0.1,0,Low Risk
3823-KYNQY,0,3.47,0,Low Risk
7570-WELNY,0,6.56,0,Low Risk
3021-VLNRJ,0,0.22,0,Low Risk
2080-CAZNM,0,40.6,0,Medium Risk
1028-FFNJK,0,61.6,1,High Risk
6907-FLBER,0,27.8,0,Low Risk
3001-UNBTL,0,19.12,0,Low Risk
5982-PSMKW,0,6.32,0,Low Risk
3507-GASNP,0,0.08,0,Low Risk
7096-ZNBZI,0,0.09,0,Low Risk
1676-MQAOA,0,1.86,0,Low Risk
0786-IVLAW,0,3.84,0,Low Risk
7566-DSRLQ,0,7.22,0,Low Risk
7245-JMTTQ,0,15.62,0,Low Risk
6050-IJRHS,0,2.88,0,Low Risk
6202-JVYEU,0,14.76,0,Low Risk
8591-TKMZH,0,1.98,0,Low Risk
0734-OXWBT,0,9.73,0,Low Risk
4282-ACRXS,0,37.89,0,Medium Risk
0365-TRTPY,0,16.73,0,Low Risk
7349-ALMUX,0,1.38,0,Low Risk
6502-KUGLL,0,7.15,0,Low Risk
1841-YSJGV,0,7.47,0,Low Risk
3511-BFTJW,0,0.07,0,Low Risk
7668-XCFYV,0,71.91,1,High Risk
5018-HEKFO,0,38.75,0,Medium Risk
2923-ARZLG,0,1.51,0,Low Risk
3976-NLDEZ,0,18.92,0,Low Risk
2282-YGNOR,0,4.86,0,Low Risk
5336-UFNZP,0,6.79,0,Low Risk
6854-EXGSF,0,19.73,0,Low Risk
1241-EZFMJ,0,0.94,0,Low Risk
9233-PSYHO,0,28.8,0,Low Risk
5376-PCKNB,0,5.06,0,Low Risk
8044-BGWPI,0,7.21,0,Low Risk
4060-LDNLU,0,50.04,1,Medium Risk
3589-PPVKW,0,39.95,0,Medium Risk
5887-IKKYO,0,1.88,0,Low Risk
1755-RMCXH,0,26.4,0,Low Risk
3858-XHYJO,0,9.78,0,Low Risk
4299-SIMNS,0,36.43,0,Medium Risk
7025-IWFHT,0,5.89,0,Low Risk
6261-LHRTG,0,5.97,0,Low Risk
7841-FCRQD,0,13.23,0,Low Risk
2056-EVGZL,0,0.96,0,Low Risk
8777-MBMTS,0,3.72,0,Low Risk
7753-USQYQ,0,5.92,0,Low Risk
7661-CPURM,0,32.3,0,Medium Risk
6233-HXJMX,0,55.05,1,Medium Risk
5902-WBLSE,0,0.11,0,Low Risk
3239-TPHPZ,0,11.98,0,Low Risk
5115-GZDEL,0,0.05,0,Low Risk
3338-CVVEH,0,59.8,1,Medium Risk
2615-YVMYX,0,37.72,0,Medium Risk
2851-STERV,0,4.93,0,Low Risk
4393-GEADV,0,1.22,0,Low Risk
8486-AYEQH,0,68.98,1,High Risk
5419-JKZNQ,0,24.94,0,Low Risk
2495-KZNFB,0,31.41,0,Medium Risk
1409-PHXTF,0,11.27,0,Low Risk
4560-WQAQW,0,3.1,0,Low Risk
9591-YVTEB,0,7.77,0,Low Risk
9309-BZGNT,0,1.2,0,Low Risk
4274-DRSQT,0,7.83,0,Low Risk
2027-DNKIV,0,0.97,0,Low Risk
8075-GXIUB,0,7.01,0,Low Risk
2885-HIJDH,0,0.26,0,Low Risk
5424-RLQLC,0,36.04,0,Medium Risk
6507-DTJZV,0,22.47,0,Low Risk
7673-BQGKU,0,0.21,0,Low Risk
6723-WSNTY,0,31.84,0,Medium Risk
2725-IWWBA,0,0.97,0,Low Risk
1061-PNTHC,0,6.48,0,Low Risk
0394-YONDK,0,0.05,0,Low Risk
6574-MCOEH,0,4.05,0,Low Risk
7399-QHBJS,0,0.08,0,Low Risk
0997-YTLNY,0,4.89,0,Low Risk
9479-HYNYL,0,1.0,0,Low Risk
9708-KFDBY,0,17.17,0,Low Risk
3642-GKTCT,0,28.36,0,Low Risk
0774-RMNUW,0,0.38,0,Low Risk
1334-PDUKM,0,21.78,0,Low Risk
0756-MPZRL,0,9.57,0,Low Risk
2242-MFOTG,0,9.96,0,Low Risk
2927-CVULT,0,0.64,0,Low Risk
2144-BFDSO,0,30.52,0,Medium Risk
8745-PVESG,0,1.73,0,Low Risk
7647-GYYKX,0,0.18,0,Low Risk
5647-FXOTP,0,30.17,0,Medium Risk
9700-ISPUP,0,15.41,0,Low Risk
9839-ETQOE,0,1.41,0,Low Risk
6078-VESFR,0,29.86,0,Low Risk
9027-TMATR,0,2.36,0,Low Risk
1941-HOSAM,0,55.73,1,Medium Risk
9110-HSGTV,0,1.51,0,Low Risk
0704-VCUMB,0,1.03,0,Low Risk
6171-ZTVYB,0,18.74,0,Low Risk
1935-IMVBB,0,29.89,0,Low Risk
2535-PBCGC,0,5.3,0,Low Risk
1470-PSXNM,0,15.0,0,Low Risk
2498-XLDZR,0,1.01,0,Low Risk
9866-OCCKE,0,13.4,0,Low Risk
5338-YHWYT,0,0.26,0,Low Risk
7718-UPSKJ,0,13.11,0,Low Risk
8731-WBBMB,0,26.49,0,Low Risk
1448-CYWKC,0,9.58,0,Low Risk
7901-IIDQV,0,9.51,0,Low Risk
2690-DVRVK,0,5.6,0,Low Risk
1270-XKUCC,0,0.59,0,Low Risk
0334-ZFJSR,0,3.6,0,Low Risk
5583-EJXRD,0,0.74,0,Low Risk
4565-EVZMJ,0,4.5,0,Low Risk
3327-YBAKM,0,8.73,0,Low Risk
9441-QHEVC,0,20.66,0,Low Risk
6705-LNMDD,0,32.3,0,Medium Risk
2580-ASVVY,0,5.15,0,Low Risk
3370-GQEAL,0,26.89,0,Low Risk
5032-USPKF,0,4.6,0,Low Risk
4254-QPEDE,0,3.05,0,Low Risk
6283-GITPX,0,0.17,0,Low Risk
0771-CHWSK,0,0.38,0,Low Risk
9788-HNGUT,0,5.64,0,Low Risk
9495-REDIY,0,2.87,0,Low Risk
5375-XLDOF,0,0.74,0,Low Risk
1172-VIYBP,0,0.13,0,Low Risk
6559-PDZLR,0,54.44,1,Medium Risk
8992-OBVDG,0,25.21,0,Low Risk
4273-MBHYA,0,37.15,0,Medium Risk
4724-WXVWF,0,25.68,0,Low Risk
5701-GUXDC,0,5.15,0,Low Risk
1460-UZPRJ,0,1.3,0,Low Risk
6082-GLJIX,0,14.55,0,Low Risk
2495-TTHBQ,0,1.72,0,Low Risk
0485-ZBSLN,0,0.04,0,Low Risk
3810-PJUHR,0,0.03,0,Low Risk
0847-HGRML,0,0.25,0,Low Risk
8232-CTLKO,0,1.34,0,Low Risk
9227-YBAXE,0,0.29,0,Low Risk
9860-LISIZ,0,3.85,0,Low Risk
0112-QAWRZ,0,11.18,0,Low Risk
2786-GCDPI,0,26.95,0,Low Risk
4043-MKDTV,0,6.42,0,Low Risk
9229-RQABD,0,4.8,0,Low Risk
8313-KTIHG,0,25.73,0,Low Risk
5320-BRKGK,0,0.38,0,Low Risk
6284-KMNUF,0,18.54,0,Low Risk
6229-UOLQL,0,1.81,0,Low Risk
3137-LUPIX,0,31.3,0,Medium Risk
6143-JQKEA,0,45.65,0,Medium Risk
8676-OOQEJ,0,32.65,0,Medium Risk
9701-CDXHR,0,38.14,0,Medium Risk
8124-NZVGJ,0,33.27,0,Medium Risk
2162-FRZAA,0,0.12,0,Low Risk
5118-MUEYH,0,20.73,0,Low Risk
5627-TVBPP,0,0.29,0,Low Risk
3936-QQFLL,0,15.48,0,Low Risk
2589-AYCRP,0,0.93,0,Low Risk
4067-HLYQI,0,39.74,0,Medium Risk
5124-EOGYE,0,1.4,0,Low Risk
5057-RKGLH,0,0.66,0,Low Risk
0292-WEGCH,0,3.88,0,Low Risk
8910-ICHIU,0,4.76,0,Low Risk
4097-YODCF,0,16.77,0,Low Risk
9715-WZCLW,0,1.72,0,Low Risk
9786-YWNHU,0,0.05,0,Low Risk
6407-GSJNL,0,0.87,0,Low Risk
4049-ZPALD,0,4.69,0,Low Risk
3733-UOCWF,0,4.04,0,Low Risk
6833-JMZYP,0,38.57,0,Medium Risk
1310-QRITU,0,19.68,0,Low Risk
8961-QDZZJ,0,3.95,0,Low Risk
9715-SBVSU,0,0.89,0,Low Risk
8490-BXHEO,0,54.21,1,Medium Risk
7173-TETGO,0,3.18,0,Low Risk
7929-SKFGK,0,5.14,0,Low Risk
2300-RQGOI,0,0.82,0,Low Risk
3563-SVYLG,0,0.06,0,Low Risk
6435-VWCCY,0,7.91,0,Low Risk
4998-IKFSE,0,53.04,1,Medium Risk
8630-QSGXK,0,3.93,0,Low Risk
2455-USLMV,0,30.93,0,Medium Risk
9488-FVZCC,0,0.14,0,Low Risk
5995-WWKKG,0,27.23,0,Low Risk
7879-CGSFV,0,14.2,0,Low Risk
9921-EZKBY,0,14.73,0,Low Risk
7432-FFVAR,0,1.21,0,Low Risk
7246-ZGQDF,0,5.95,0,Low Risk
4456-RHSNB,0,17.19,0,Low Risk
2481-SBOYW,0,0.08,0,Low Risk
7109-MFBYV,0,15.1,0,Low Risk
1833-TCXKK,0,61.98,1,High Risk
1832-PEUTS,0,2.61,0,Low Risk
8660-BUETV,0,14.21,0,Low Risk
0580-PIQHM,0,3.67,0,Low Risk
5696-CEIQJ,0,0.42,0,Low Risk
1696-HXOWK,0,9.65,0,Low Risk
3026-ATZYV,0,0.89,0,Low Risk
4012-YCFAI,0,1.02,0,Low Risk
9970-QBCDA,0,19.15,0,Low Risk
9496-IVVRP,0,2.98,0,Low Risk
2657-VPXTA,0,36.82,0,Medium Risk
6551-VLJMV,0,1.13,0,Low Risk
1221-GHZEP,0,0.98,0,Low Risk
9289-LBQVU,0,2.82,0,Low Risk
3458-IDMFK,0,3.77,0,Low Risk
6933-FHBZC,0,7.08,0,Low Risk
0221-NAUXK,0,1.01,0,Low Risk
9770-KXGQU,0,9.01,0,Low Risk
6538-POCHL,0,15.71,0,Low Risk
6726-NNFWD,0,2.48,0,Low Risk
3002-WQZWT,0,56.6,1,Medium Risk
4277-UDIEF,0,3.58,0,Low Risk
1208-NBVFH,0,10.02,0,Low Risk
4912-PIGUY,0,78.67,1,High Risk
2725-TTRIQ,0,0.12,0,Low Risk
3374-TTZTK,0,7.31,0,Low Risk
8990-ZXLSU,0,50.63,1,Medium Risk
2275-RBYQS,0,29.9,0,Low Risk
4419-UJMUS,0,2.61,0,Low Risk
7794-JASDG,0,17.94,0,Low Risk
7609-YBPXG,0,0.99,0,Low Risk
5519-TEEUH,0,0.23,0,Low Risk
7856-GANIL,0,9.06,0,Low Risk
0804-XBFBV,0,29.46,0,Low Risk
2676-OXPPQ,0,12.09,0,Low Risk
3703-TTEPD,0,5.08,0,Low Risk
2799-TSLAG,0,0.05,0,Low Risk
2208-NKVVH,0,0.48,0,Low Risk
7139-JZFVG,0,0.4,0,Low Risk
4987-GQWPO,0,44.96,0,Medium Risk
1757-TCATG,0,0.66,0,Low Risk
4776-XSKYQ,0,2.31,0,Low Risk
8048-DSDFQ,0,17.0,0,Low Risk
5753-QQWPW,0,6.18,0,Low Risk
6010-DDPPW,0,0.46,0,Low Risk
6693-FRIRW,0,28.64,0,Low Risk
6586-MYGKD,0,1.71,0,Low Risk
3173-NVMPX,0,9.16,0,Low Risk
0248-PGHBZ,0,1.47,0,Low Risk
0623-GDISB,0,21.03,0,Low Risk
2892-GESUL,0,0.15,0,Low Risk
7472-EQOAV,0,0.47,0,Low Risk
2043-WVTQJ,0,20.14,0,Low Risk
8034-RYTVV,0,8.97,0,Low Risk
3863-QSTYI,0,9.2,0,Low Risk
5044-LRQAQ,0,53.09,1,Medium Risk
1716-LSAMB,0,0.32,0,Low Risk
1333-PBMXB,0,0.41,0,Low Risk
6546-OPBBH,0,0.64,0,Low Risk
5985-BEHZK,0,21.86,0,Low Risk
9127-QRZMH,0,2.78,0,Low Risk
5919-VCZYM,0,32.11,0,Medium Risk
9644-KVCNC,0,5.28,0,Low Risk
2137-DQMEV,0,0.82,0,Low Risk
8174-LNWMW,0,1.29,0,Low Risk
9279-CJEOJ,0,30.58,0,Medium Risk
7964-VEXDG,0,3.62,0,Low Risk
2404-JIBFC,0,0.19,0,Low Risk
8029-XYPWT,0,2.53,0,Low Risk
4632-PAOYU,0,0.61,0,Low Risk
2990-OGYTD,0,1.95,0,Low Risk
6646-JPPHA,0,24.76,0,Low Risk
7658-UYUQS,0,30.55,0,Medium Risk
7880-XSOJX,0,14.28,0,Low Risk
4589-IUAJB,0,0.25,0,Low Risk
8746-BFOAJ,0,1.78,0,Low Risk
8457-XIGKN,0,10.89,0,Low Risk
6072-NUQCB,0,0.7,0,Low Risk
8838-GPHZP,0,0.17,0,Low Risk
8750-QWZAJ,0,0.02,0,Low Risk
6918-UMQCG,0,39.74,0,Medium Risk
0675-NCDYU,0,1.07,0,Low Risk
6339-DKLMK,0,33.58,0,Medium Risk
1346-PJWTK,0,7.35,0,Low Risk
5088-QZLRL,0,15.96,0,Low Risk
8023-QHAIO,0,15.15,0,Low Risk
4397-FRLTA,0,19.21,0,Low Risk
3057-VJJQE,0,7.99,0,Low Risk
2302-OUZXB,0,4.03,0,Low Risk
8133-ANHHJ,0,17.7,0,Low Risk
2270-CHBFN,0,18.94,0,Low Risk
5982-FPVQN,0,16.87,0,Low Risk
9107-UKCKY,0,12.22,0,Low Risk
4654-ULTTN,0,0.8,0,Low Risk
5546-BYZSM,0,6.32,0,Low Risk
1492-KGETH,0,0.15,0,Low Risk
4163-HFTUK,0,1.53,0,Low Risk
8215-NGSPE,0,0.23,0,Low Risk
8859-YSTWS,0,1.67,0,Low Risk
7601-DHFWZ,0,0.88,0,Low Risk
1998-VHJHK,0,7.96,0,Low Risk
1707-HABPF,0,31.46,0,Medium Risk
0487-VVUVK,0,3.46,0,Low Risk
5063-IUOKK,0,3.73,0,Low Risk
4508-OEBEY,0,5.44,0,Low Risk
0027-KWYKW,0,52.04,1,Medium Risk
2308-STERM,0,17.27,0,Low Risk
5982-XMDEX,0,0.4,0,Low Risk
6051-PTVNS,0,0.37,0,Low Risk
2877-VDUER,0,6.06,0,Low Risk
9152-AMKAK,0,21.84,0,Low Risk
9432-VOFYX,0,66.96,1,High Risk
8049-WJCLQ,0,5.56,0,Low Risk
6586-PSJOX,0,0.43,0,Low Risk
9705-ZJBCG,0,0.78,0,Low Risk
6847-KJLTS,0,16.05,0,Low Risk
9670-BPNXF,0,1.96,0,Low Risk
3913-FCUUW,0,0.08,0,Low Risk
3301-VKTGC,0,1.72,0,Low Risk
9555-SAHUZ,0,3.21,0,Low Risk
0816-TSPHQ,0,9.55,0,Low Risk
9932-WBWIK,0,8.47,0,Low Risk
4619-EVPHY,0,38.72,0,Medium Risk
5286-YHCVC,0,7.67,0,Low Risk
9115-YQHGA,0,47.15,0,Medium Risk
4462-CYWMH,0,36.15,0,Medium Risk
8963-MQVYN,0,2.0,0,Low Risk
2458-EOMRE,0,14.03,0,Low Risk
9334-GWGOW,0,87.6,1,High Risk
6542-LWGXJ,0,39.46,0,Medium Risk
5567-GZKQY,0,0.29,0,Low Risk
1222-LRYKO,0,2.72,0,Low Risk
2087-QAREY,0,23.95,0,Low Risk
4423-JWZJN,0,1.88,0,Low Risk
6490-FGZAT,0,13.82,0,Low Risk
7452-FOLON,0,0.82,0,Low Risk
2320-TZRRH,0,1.5,0,Low Risk
4942-VZZOM,0,3.24,0,Low Risk
7502-BNYGS,0,18.6,0,Low Risk
4291-HYEBC,0,5.15,0,Low Risk
6147-CBCRA,0,7.81,0,Low Risk
6047-SUHPR,0,0.78,0,Low Risk
9752-ZNQUT,0,41.47,0,Medium Risk
1576-PFZIW,0,1.56,0,Low Risk
5666-MBJPT,0,0.23,0,Low Risk
7312-XSBAT,0,14.11,0,Low Risk
3096-GKWEB,0,59.31,1,Medium Risk
2371-JQHZZ,0,43.16,0,Medium Risk
0674-GCDXG,0,0.51,0,Low Risk
1121-QSIVB,0,0.83,0,Low Risk
4396-KLSEH,0,25.21,0,Low Risk
2824-MYYBN,0,10.22,0,Low Risk
6345-HOVES,0,12.72,0,Low Risk
8318-LCNBW,0,19.34,0,Low Risk
6469-QJKZW,0,11.14,0,Low Risk
0147-ESWWR,0,28.6,0,Low Risk
1217-VASWC,0,15.81,0,Low Risk
6370-ZVHDV,0,0.98,0,Low Risk
5915-DGNVC,0,5.55,0,Low Risk
6260-XLACS,0,22.69,0,Low Risk
3566-CAAYU,0,0.25,0,Low Risk
4983-CCWMC,0,46.35,0,Medium Risk
9103-CXVOK,0,3.86,0,Low Risk
2896-TBNBE,0,22.29,0,Low Risk
2522-WLNSF,0,5.19,0,Low Risk
3841-CONLJ,0,66.79,1,High Risk
4475-NVTLU,0,0.26,0,Low Risk
9386-LDCZR,0,4.35,0,Low Risk
9585-KKMFD,0,0.16,0,Low Risk
5399-ZIMKF,0,43.37,0,Medium Risk
0336-KXKFK,0,0.82,0,Low Risk
5619-XZZKR,0,2.6,0,Low Risk
3948-FVVRP,0,1.66,0,Low Risk
5327-XOKKY,0,1.74,0,Low Risk
0983-TATYJ,0,3.69,0,Low Risk
1813-JYWTO,0,1.27,0,Low Risk
6719-OXYBR,0,29.87,0,Low Risk
3312-ZWLGF,0,41.08,0,Medium Risk
6476-YHMGA,0,3.23,0,Low Risk
0795-XCCTE,0,0.11,0,Low Risk
0168-XZKBB,0,71.31,1,High Risk
3785-NRHYR,0,10.66,0,Low Risk
4537-DKTAL,0,27.12,0,Low Risk
7072-MBHEV,0,22.86,0,Low Risk
5602-BVFMK,0,6.73,0,Low Risk
6297-NOOPG,0,14.98,0,Low Risk
8204-TIFGJ,0,7.81,0,Low Risk
8050-DVOJX,0,1.02,0,Low Risk
8903-XEBGX,0,33.43,0,Medium Risk
8169-SAEJD,0,2.7,0,Low Risk
1089-XZWHH,0,1.08,0,Low Risk
2325-WINES,0,17.87,0,Low Risk
6064-ZATLR,0,0.96,0,Low Risk
7824-PANSQ,0,6.08,0,Low Risk
9648-BCHKM,0,2.97,0,Low Risk
2888-ADFAO,0,0.22,0,Low Risk
8707-HOEDG,0,3.9,0,Low Risk
4072-IPYLT,0,1.35,0,Low Risk
7167-PCEYD,0,0.46,0,Low Risk
4936-YPJNK,0,19.77,0,Low Risk
1580-BMCMR,0,48.13,0,Medium Risk
4817-KEQSP,0,0.07,0,Low Risk
6408-WHTEF,0,1.04,0,Low Risk
9251-AWQGT,0,0.4,0,Low Risk
8749-CLJXC,0,24.77,0,Low Risk
